S002VS,S003,S007,S017,S018,S020,C006,E069_06,E069_07,E069_17,G006,A009
7,840,840722491,0.646899,0.385208,2017,7,2,3,2,1,1
7,840,840722492,1.254067,0.385208,2017,10,1,3,2,1,2
7,840,840722493,1.947838,0.385208,2017,7,2,3,1,1,1
7,840,840722494,0.703328,0.385208,2017,5,3,4,3,1,2
7,840,840722495,0.558845,0.385208,2017,2,2,2,2,2,2
7,840,840722496,0.305472,0.385208,2017,3,1,2,2,1,3
7,840,840722497,1.151258,0.385208,2017,6,3,3,1,1,1
7,840,840722498,0.285789,0.385208,2017,1,2,4,1,4,4
7,840,840722499,0.945451,0.385208,2017,8,2,4,3,2,2
7,840,840722500,1.356469,0.385208,2017,-2,1,3,1,1,2
7,840,840722501,0.531262,0.385208,2017,4,3,4,4,2,2
7,840,840722502,0.605221,0.385208,2017,8,2,3,2,3,2
7,840,840722503,0.218347,0.385208,2017,7,2,2,2,3,2
7,840,840722504,0.654712,0.385208,2017,4,2,2,4,1,3
7,840,840722505,1.464669,0.385208,2017,8,2,3,2,2,2
7,840,840722506,0.241522,0.385208,2017,6,3,3,3,1,3
7,840,840722507,1.210588,0.385208,2017,2,3,4,3,1,3
7,840,840722508,0.383348,0.385208,2017,7,2,3,2,2,2
7,840,840722509,0.332118,0.385208,2017,9,3,3,3,1,3
7,840,840722510,1.163413,0.385208,2017,6,2,4,2,3,2
7,840,840722511,0.965256,0.385208,2017,4,3,4,3,3,1
7,840,840722512,2.854462,0.385208,2017,6,2,3,3,2,1
7,840,840722513,1.422392,0.385208,2017,8,2,3,1,2,1
7,840,840722514,0.427072,0.385208,2017,4,2,4,3,-3,2
7,840,840722515,0.292661,0.385208,2017,4,3,4,3,3,4
7,840,840722516,0.225921,0.385208,2017,3,3,3,3,3,3
7,840,840722517,0.811154,0.385208,2017,9,2,3,2,-3,1
7,840,840722518,0.677099,0.385208,2017,-2,3,3,3,3,2
7,840,840722519,0.348381,0.385208,2017,9,2,2,2,1,2
7,840,840722520,0.903615,0.385208,2017,5,3,4,3,-3,3
7,840,840722521,0.576142,0.385208,2017,5,3,3,1,1,1
7,840,840722522,0.694875,0.385208,2017,8,2,3,2,1,1
7,840,840722523,1.293525,0.385208,2017,5,3,4,3,2,3
7,840,840722524,0.731154,0.385208,2017,8,1,4,2,1,3
7,840,840722525,2.295505,0.385208,2017,9,1,3,2,1,2
7,840,840722526,0.904999,0.385208,2017,6,3,3,3,1,4
7,840,840722527,0.45784,0.385208,2017,8,4,3,4,2,2
7,840,840722528,1.057727,0.385208,2017,7,2,3,2,-3,2
7,840,840722529,0.95428,0.385208,2017,6,3,4,3,2,3
7,840,840722530,0.678085,0.385208,2017,5,3,2,3,2,3
7,840,840722531,1.232109,0.385208,2017,6,3,3,3,2,2
7,840,840722532,0.438934,0.385208,2017,1,4,4,4,2,4
7,840,840722533,3.217786,0.385208,2017,10,1,2,3,1,1
7,840,840722534,0.614786,0.385208,2017,4,4,2,4,1,1
7,840,840722535,0.56186,0.385208,2017,5,3,4,4,1,3
7,840,840722536,0.939766,0.385208,2017,2,2,4,2,4,4
7,840,840722537,0.212885,0.385208,2017,5,3,2,2,1,3
7,840,840722538,0.714373,0.385208,2017,6,2,4,2,1,3
7,840,840722539,2.000259,0.385208,2017,8,2,2,1,-2,1
7,840,840722540,1.746647,0.385208,2017,7,3,2,3,1,2
7,840,840722541,0.455417,0.385208,2017,5,3,2,3,2,2
7,840,840722542,2.0913,0.385208,2017,9,1,3,1,2,1
7,840,840722543,0.596245,0.385208,2017,5,2,3,2,2,1
7,840,840722544,0.509463,0.385208,2017,4,2,3,-2,2,2
7,840,840722545,0.523963,0.385208,2017,3,3,2,2,1,1
7,840,840722546,0.46024,0.385208,2017,8,1,2,1,1,2
7,840,840722547,2.068562,0.385208,2017,1,2,2,2,1,2
7,840,840722548,0.376737,0.385208,2017,5,2,3,2,3,2
7,840,840722549,0.373602,0.385208,2017,8,2,3,2,1,2
7,840,840722550,0.972795,0.385208,2017,9,1,2,2,2,2
7,840,840722551,0.698694,0.385208,2017,1,-2,3,2,2,3
7,840,840722552,0.295317,0.385208,2017,4,4,3,3,2,2
7,840,840722553,0.309353,0.385208,2017,10,2,2,2,1,1
7,840,840722554,0.26182,0.385208,2017,6,3,3,2,2,2
7,840,840722555,0.503088,0.385208,2017,6,2,3,2,1,3
7,840,840722556,1.347555,0.385208,2017,10,2,3,2,4,2
7,840,840722557,1.974703,0.385208,2017,-2,1,-2,-2,-2,1
7,840,840722558,0.473553,0.385208,2017,5,3,3,3,1,2
7,840,840722559,0.592903,0.385208,2017,5,3,3,3,-2,2
7,840,840722560,0.964598,0.385208,2017,10,2,4,2,1,1
7,840,840722561,0.503469,0.385208,2017,8,3,3,3,1,1
7,840,840722562,0.567848,0.385208,2017,8,2,3,2,2,3
7,840,840722563,0.87407,0.385208,2017,7,2,3,2,1,2
7,840,840722564,0.300898,0.385208,2017,1,3,1,3,1,3
7,840,840722565,0.889561,0.385208,2017,3,2,3,4,1,3
7,840,840722566,0.962804,0.385208,2017,4,3,4,3,2,1
7,840,840722567,1.309333,0.385208,2017,7,3,2,3,2,3
7,840,840722568,0.354185,0.385208,2017,3,3,3,3,2,3
7,840,840722569,1.024065,0.385208,2017,4,3,3,3,3,3
7,840,840722570,0.253347,0.385208,2017,10,4,4,4,2,1
7,840,840722571,0.389364,0.385208,2017,8,2,3,3,4,2
7,840,840722572,1.098484,0.385208,2017,5,2,3,2,2,3
7,840,840722573,2.6422,0.385208,2017,8,2,3,2,2,2
7,840,840722574,0.351224,0.385208,2017,5,1,3,4,1,2
7,840,840722575,0.751105,0.385208,2017,7,2,3,2,4,1
7,840,840722576,1.234977,0.385208,2017,4,4,4,4,1,2
7,840,840722577,1.44069,0.385208,2017,4,2,3,3,3,3
7,840,840722578,1.729815,0.385208,2017,6,3,3,3,3,2
7,840,840722579,1.132384,0.385208,2017,5,4,3,3,1,1
7,840,840722580,0.37643,0.385208,2017,9,2,2,2,1,1
7,840,840722581,1.489728,0.385208,2017,7,3,-2,-2,1,1
7,840,840722582,0.212336,0.385208,2017,7,3,3,3,2,2
7,840,840722583,1.060586,0.385208,2017,6,3,3,2,3,1
7,840,840722584,0.3342,0.385208,2017,5,3,2,3,1,2
7,840,840722585,0.929408,0.385208,2017,6,3,4,3,-3,2
7,840,840722586,0.445844,0.385208,2017,1,2,4,4,2,2
7,840,840722587,1.265501,0.385208,2017,10,3,3,3,1,1
7,840,840722588,1.054628,0.385208,2017,7,4,3,4,3,2
7,840,840722589,0.51587,0.385208,2017,7,2,2,2,2,3
7,840,840722590,2.726789,0.385208,2017,5,4,4,4,2,3
7,840,840722591,0.848816,0.385208,2017,8,2,2,2,2,1
7,840,840722592,0.45481,0.385208,2017,7,3,2,2,-2,3
7,840,840722593,0.557383,0.385208,2017,3,4,3,4,3,3
7,840,840722594,1.960496,0.385208,2017,7,4,4,4,2,2
7,840,840722595,1.204569,0.385208,2017,6,2,4,2,1,2
7,840,840722596,1.807029,0.385208,2017,10,2,3,2,1,2
1,840,8400120001,0.417689682016887,0.43010752688172,1982,5,3,3,3,1,-2
1,840,8400120002,0.417689682016887,0.43010752688172,1982,3,3,3,3,-2,5
1,840,8400120003,0.417689682016887,0.43010752688172,1982,2,1,1,1,1,1
1,840,8400120004,0.417689682016887,0.43010752688172,1982,6,3,3,3,1,2
1,840,8400120005,0.417689682016887,0.43010752688172,1982,5,3,2,3,1,2
1,840,8400120006,0.417689682016887,0.43010752688172,1982,8,2,3,3,2,1
1,840,8400120007,0.417689682016887,0.43010752688172,1982,9,3,3,3,3,1
1,840,8400120008,0.417689682016887,0.43010752688172,1982,10,1,1,1,-2,4
1,840,8400120009,0.417689682016887,0.43010752688172,1982,8,1,-2,-2,-2,1
1,840,8400120010,0.417689682016887,0.43010752688172,1982,6,1,2,2,1,2
1,840,8400120011,0.417689682016887,0.43010752688172,1982,1,2,-2,-2,-2,2
1,840,8400120012,0.417689682016887,0.43010752688172,1982,8,2,3,2,2,3
1,840,8400120013,0.417689682016887,0.43010752688172,1982,3,2,2,3,1,3
1,840,8400120014,0.417689682016887,0.43010752688172,1982,8,2,2,2,1,3
1,840,8400120015,0.417689682016887,0.43010752688172,1982,-2,2,3,-2,1,4
1,840,8400120016,0.417689682016887,0.43010752688172,1982,2,2,2,3,1,3
1,840,8400120017,0.417689682016887,0.43010752688172,1982,5,2,2,3,1,3
1,840,8400120018,0.417689682016887,0.43010752688172,1982,7,3,3,3,1,3
1,840,8400120019,0.417689682016887,0.43010752688172,1982,9,2,2,1,1,1
1,840,8400120020,0.417689682016887,0.43010752688172,1982,4,3,3,3,4,3
1,840,8400120021,0.417689682016887,0.43010752688172,1982,1,2,2,2,1,3
1,840,8400120022,0.417689682016887,0.43010752688172,1982,7,3,1,1,2,3
1,840,8400120023,0.417689682016887,0.43010752688172,1982,-2,3,3,3,2,3
1,840,8400120024,0.417689682016887,0.43010752688172,1982,7,3,3,3,-2,3
1,840,8400120025,0.417689682016887,0.43010752688172,1982,8,2,2,2,2,3
1,840,8400120026,0.417689682016887,0.43010752688172,1982,8,1,1,1,1,1
1,840,8400120027,0.417689682016887,0.43010752688172,1982,10,1,-2,-2,1,2
1,840,8400120028,0.417689682016887,0.43010752688172,1982,8,3,2,2,-2,3
1,840,8400120029,0.417689682016887,0.43010752688172,1982,-2,3,3,3,1,3
1,840,8400120030,0.417689682016887,0.43010752688172,1982,10,2,4,2,-2,3
1,840,8400120031,0.417689682016887,0.43010752688172,1982,9,2,2,2,2,1
1,840,8400120032,0.417689682016887,0.43010752688172,1982,9,1,1,3,-2,1
1,840,8400120033,0.417689682016887,0.43010752688172,1982,8,1,1,1,1,3
1,840,8400120034,0.417689682016887,0.43010752688172,1982,10,1,1,1,-2,2
1,840,8400120035,0.417689682016887,0.43010752688172,1982,8,2,4,3,1,3
1,840,8400120036,0.417689682016887,0.43010752688172,1982,10,1,3,2,1,2
1,840,8400120037,0.417689682016887,0.43010752688172,1982,9,3,1,1,1,2
1,840,8400120038,0.417689682016887,0.43010752688172,1982,1,3,3,4,1,2
1,840,8400120039,0.417689682016887,0.43010752688172,1982,10,2,3,2,1,3
1,840,8400120040,0.417689682016887,0.43010752688172,1982,5,3,3,3,2,4
1,840,8400120041,0.417689682016887,0.43010752688172,1982,5,1,1,1,1,1
1,840,8400120042,0.417689682016887,0.43010752688172,1982,9,4,4,4,-2,3
1,840,8400120043,0.417689682016887,0.43010752688172,1982,9,1,1,1,1,2
1,840,8400120044,0.417689682016887,0.43010752688172,1982,5,2,2,2,2,4
1,840,8400120045,0.417689682016887,0.43010752688172,1982,1,3,-2,3,2,2
1,840,8400120046,0.417689682016887,0.43010752688172,1982,7,1,1,3,1,2
1,840,8400120047,0.417689682016887,0.43010752688172,1982,3,3,3,3,1,1
1,840,8400120048,0.417689682016887,0.43010752688172,1982,8,3,3,3,3,2
1,840,8400120049,0.417689682016887,0.43010752688172,1982,2,2,4,2,-2,5
1,840,8400120050,0.417689682016887,0.43010752688172,1982,4,3,3,3,2,1
1,840,8400120051,0.417689682016887,0.43010752688172,1982,2,-2,-2,-2,-2,3
1,840,8400120052,0.417689682016887,0.43010752688172,1982,7,2,3,3,2,3
1,840,8400120053,0.417689682016887,0.43010752688172,1982,7,2,2,2,1,3
1,840,8400120054,0.417689682016887,0.43010752688172,1982,10,2,2,2,1,3
1,840,8400120055,0.417689682016887,0.43010752688172,1982,7,2,2,3,2,2
1,840,8400120056,0.417689682016887,0.43010752688172,1982,8,2,2,2,1,3
1,840,8400120057,0.417689682016887,0.43010752688172,1982,1,2,2,2,1,3
1,840,8400120058,0.417689682016887,0.43010752688172,1982,10,2,2,2,1,2
1,840,8400120059,0.417689682016887,0.43010752688172,1982,10,1,1,1,2,1
1,840,8400120060,0.417689682016887,0.43010752688172,1982,5,2,2,2,1,3
1,840,8400120061,0.417689682016887,0.43010752688172,1982,8,2,3,3,1,1
1,840,8400120062,0.417689682016887,0.43010752688172,1982,10,1,3,1,-2,1
1,840,8400120063,0.417689682016887,0.43010752688172,1982,4,2,2,2,1,4
1,840,8400120064,0.417689682016887,0.43010752688172,1982,10,1,1,1,1,2
1,840,8400120065,0.417689682016887,0.43010752688172,1982,3,1,3,1,3,1
1,840,8400120066,0.417689682016887,0.43010752688172,1982,7,1,2,1,-2,1
1,840,8400120067,0.417689682016887,0.43010752688172,1982,10,1,1,1,1,2
1,840,8400120068,0.417689682016887,0.43010752688172,1982,6,3,3,3,2,3
1,840,8400120069,0.417689682016887,0.43010752688172,1982,9,3,3,3,1,2
1,840,8400120070,0.417689682016887,0.43010752688172,1982,8,3,3,2,-2,4
1,840,8400120071,0.417689682016887,0.43010752688172,1982,5,2,3,2,1,1
1,840,8400120072,0.417689682016887,0.43010752688172,1982,4,4,1,1,3,1
1,840,8400120073,0.417689682016887,0.43010752688172,1982,7,3,3,3,1,1
1,840,8400120074,0.417689682016887,0.43010752688172,1982,4,1,1,1,1,2
1,840,8400120075,0.417689682016887,0.43010752688172,1982,7,1,2,2,1,2
1,840,8400120076,0.417689682016887,0.43010752688172,1982,9,1,2,2,2,2
1,840,8400120077,0.417689682016887,0.43010752688172,1982,3,1,3,1,3,2
1,840,8400120078,0.417689682016887,0.43010752688172,1982,6,1,3,3,1,3
1,840,8400120079,0.417689682016887,0.43010752688172,1982,10,1,1,1,1,1
1,840,8400120080,0.417689682016887,0.43010752688172,1982,6,2,2,2,1,2
1,840,8400120081,0.417689682016887,0.43010752688172,1982,3,2,1,1,2,3
1,840,8400120082,0.417689682016887,0.43010752688172,1982,6,3,1,4,3,3
1,840,8400120083,0.417689682016887,0.43010752688172,1982,7,1,1,1,-2,4
1,840,8400120084,0.417689682016887,0.43010752688172,1982,6,2,2,3,1,4
1,840,8400120085,0.417689682016887,0.43010752688172,1982,-2,2,2,2,1,2
1,840,8400120086,0.417689682016887,0.43010752688172,1982,4,2,2,1,1,3
1,840,8400120087,0.417689682016887,0.43010752688172,1982,1,2,2,2,1,3
1,840,8400120088,0.417689682016887,0.43010752688172,1982,6,1,1,1,-2,1
1,840,8400120089,0.417689682016887,0.43010752688172,1982,3,3,2,3,2,2
1,840,8400120090,0.417689682016887,0.43010752688172,1982,7,2,3,2,1,2
1,840,8400120091,0.417689682016887,0.43010752688172,1982,1,2,3,2,2,2
1,840,8400120092,0.417689682016887,0.43010752688172,1982,9,2,3,3,1,1
1,840,8400120093,0.417689682016887,0.43010752688172,1982,10,2,2,3,1,2
1,840,8400120094,0.417689682016887,0.43010752688172,1982,10,2,2,2,1,3
1,840,8400120095,0.417689682016887,0.43010752688172,1982,9,2,2,1,2,3
1,840,8400120096,0.417689682016887,0.43010752688172,1982,7,2,2,2,2,2
1,840,8400120097,0.417689682016887,0.43010752688172,1982,8,1,1,3,-2,1
1,840,8400120098,0.417689682016887,0.43010752688172,1982,10,2,2,2,1,1
1,840,8400120099,0.417689682016887,0.43010752688172,1982,10,1,1,3,1,2
1,840,8400120100,0.417689682016887,0.43010752688172,1982,7,4,4,3,4,2
1,840,8400120101,0.417689682016887,0.43010752688172,1982,6,2,2,3,1,2
1,840,8400120102,0.417689682016887,0.43010752688172,1982,3,1,4,2,3,3
1,840,8400120103,0.417689682016887,0.43010752688172,1982,6,1,1,1,1,4
1,840,8400120104,0.417689682016887,0.43010752688172,1982,7,1,3,1,2,2
1,840,8400120105,0.417689682016887,0.43010752688172,1982,10,3,4,4,3,3
1,840,8400120106,0.417689682016887,0.43010752688172,1982,7,1,1,1,1,2
1,840,8400120107,0.417689682016887,0.43010752688172,1982,8,1,-2,-2,1,2
1,840,8400120108,0.417689682016887,0.43010752688172,1982,3,2,2,2,2,3
1,840,8400120109,0.417689682016887,0.43010752688172,1982,10,3,3,3,1,2
1,840,8400120110,0.417689682016887,0.43010752688172,1982,-2,3,3,2,-2,2
1,840,8400120111,0.417689682016887,0.43010752688172,1982,6,2,2,2,3,3
1,840,8400120112,0.417689682016887,0.43010752688172,1982,8,3,1,3,-2,3
1,840,8400120113,0.417689682016887,0.43010752688172,1982,10,3,3,3,2,2
1,840,8400120114,0.417689682016887,0.43010752688172,1982,8,1,2,3,4,-2
1,840,8400120115,0.417689682016887,0.43010752688172,1982,9,1,1,1,1,1
1,840,8400120116,0.417689682016887,0.43010752688172,1982,8,3,3,2,2,1
1,840,8400120117,0.417689682016887,0.43010752688172,1982,3,3,3,3,3,5
1,840,8400120118,0.417689682016887,0.43010752688172,1982,7,1,2,1,1,2
1,840,8400120119,0.417689682016887,0.43010752688172,1982,10,2,3,3,1,1
1,840,8400120120,0.417689682016887,0.43010752688172,1982,9,1,4,4,1,3
1,840,8400120121,0.417689682016887,0.43010752688172,1982,9,2,2,2,2,2
1,840,8400120122,0.417689682016887,0.43010752688172,1982,7,3,3,2,2,1
1,840,8400120123,0.417689682016887,0.43010752688172,1982,7,1,1,1,1,2
1,840,8400120124,0.417689682016887,0.43010752688172,1982,8,2,2,2,2,3
1,840,8400120125,0.417689682016887,0.43010752688172,1982,6,2,3,2,1,2
1,840,8400120126,0.417689682016887,0.43010752688172,1982,10,2,3,3,4,4
1,840,8400120127,0.417689682016887,0.43010752688172,1982,1,2,2,2,2,3
1,840,8400120128,0.417689682016887,0.43010752688172,1982,5,2,3,3,2,1
1,840,8400120129,0.417689682016887,0.43010752688172,1982,5,2,2,2,2,2
1,840,8400120130,0.417689682016887,0.43010752688172,1982,9,1,4,1,1,2
1,840,8400120131,0.417689682016887,0.43010752688172,1982,1,2,2,2,2,3
1,840,8400120132,0.417689682016887,0.43010752688172,1982,9,3,3,3,1,3
1,840,8400120133,0.417689682016887,0.43010752688172,1982,10,2,2,2,1,3
1,840,8400120134,0.417689682016887,0.43010752688172,1982,10,2,2,2,1,2
1,840,8400120135,0.417689682016887,0.43010752688172,1982,9,-2,-2,2,2,3
1,840,8400120136,0.417689682016887,0.43010752688172,1982,2,2,3,3,2,4
1,840,8400120137,0.417689682016887,0.43010752688172,1982,1,3,3,3,2,5
1,840,8400120138,0.417689682016887,0.43010752688172,1982,9,1,1,1,1,3
1,840,8400120139,0.417689682016887,0.43010752688172,1982,1,3,3,3,2,1
1,840,8400120140,0.417689682016887,0.43010752688172,1982,-2,4,4,3,4,2
1,840,8400120141,0.417689682016887,0.43010752688172,1982,9,2,2,2,1,1
1,840,8400120142,0.417689682016887,0.43010752688172,1982,8,2,3,2,-2,3
1,840,8400120143,0.417689682016887,0.43010752688172,1982,5,2,2,3,1,3
1,840,8400120144,0.417689682016887,0.43010752688172,1982,9,2,3,2,2,3
1,840,8400120145,0.417689682016887,0.43010752688172,1982,7,3,3,3,1,3
1,840,8400120146,0.417689682016887,0.43010752688172,1982,9,1,2,2,-2,2
1,840,8400120147,0.417689682016887,0.43010752688172,1982,10,3,3,3,2,1
1,840,8400120148,0.417689682016887,0.43010752688172,1982,8,3,3,3,2,3
1,840,8400120149,0.417689682016887,0.43010752688172,1982,8,2,3,2,-2,3
1,840,8400120150,0.417689682016887,0.43010752688172,1982,10,3,3,2,4,4
1,840,8400120151,0.417689682016887,0.43010752688172,1982,1,2,2,2,2,2
1,840,8400120152,0.417689682016887,0.43010752688172,1982,5,2,2,1,4,1
1,840,8400120153,0.417689682016887,0.43010752688172,1982,10,3,2,1,1,1
1,840,8400120154,0.417689682016887,0.43010752688172,1982,9,1,1,1,1,1
1,840,8400120155,0.417689682016887,0.43010752688172,1982,10,1,3,2,1,1
1,840,8400120156,0.417689682016887,0.43010752688172,1982,4,4,4,4,2,2
1,840,8400120157,0.417689682016887,0.43010752688172,1982,7,2,2,2,1,1
1,840,8400120158,0.417689682016887,0.43010752688172,1982,9,-2,2,3,1,1
1,840,8400120159,0.417689682016887,0.43010752688172,1982,7,2,3,3,1,1
1,840,8400120160,0.417689682016887,0.43010752688172,1982,3,2,3,2,1,2
1,840,8400120161,0.417689682016887,0.43010752688172,1982,8,2,1,2,1,2
1,840,8400120162,0.417689682016887,0.43010752688172,1982,4,-2,3,2,1,3
1,840,8400120163,0.417689682016887,0.43010752688172,1982,6,3,3,3,1,2
1,840,8400120164,0.417689682016887,0.43010752688172,1982,10,1,1,1,1,1
1,840,8400120165,0.417689682016887,0.43010752688172,1982,5,2,2,3,2,2
1,840,8400120166,0.417689682016887,0.43010752688172,1982,4,2,2,2,1,1
1,840,8400120167,0.417689682016887,0.43010752688172,1982,8,3,3,1,1,1
1,840,8400120168,0.417689682016887,0.43010752688172,1982,2,2,3,1,1,1
1,840,8400120169,0.417689682016887,0.43010752688172,1982,3,4,4,1,1,3
1,840,8400120170,0.417689682016887,0.43010752688172,1982,1,4,4,4,4,1
1,840,8400120171,0.417689682016887,0.43010752688172,1982,5,1,4,3,3,2
1,840,8400120172,0.417689682016887,0.43010752688172,1982,7,3,4,1,1,1
1,840,8400120173,0.417689682016887,0.43010752688172,1982,4,2,2,2,1,3
1,840,8400120174,0.417689682016887,0.43010752688172,1982,8,1,2,1,1,1
1,840,8400120175,0.417689682016887,0.43010752688172,1982,5,2,2,3,1,2
1,840,8400120176,0.417689682016887,0.43010752688172,1982,6,2,2,2,1,1
1,840,8400120177,0.417689682016887,0.43010752688172,1982,5,2,3,3,1,3
1,840,8400120178,0.417689682016887,0.43010752688172,1982,3,3,3,3,1,2
1,840,8400120179,0.417689682016887,0.43010752688172,1982,4,2,2,2,2,2
1,840,8400120180,0.417689682016887,0.43010752688172,1982,10,2,2,3,1,1
1,840,8400120181,0.417689682016887,0.43010752688172,1982,2,1,2,3,2,2
1,840,8400120182,0.417689682016887,0.43010752688172,1982,8,1,1,1,1,1
1,840,8400120183,0.417689682016887,0.43010752688172,1982,7,1,2,2,2,1
1,840,8400120184,0.417689682016887,0.43010752688172,1982,7,2,1,1,1,1
1,840,8400120185,0.417689682016887,0.43010752688172,1982,10,2,3,2,1,1
1,840,8400120186,0.417689682016887,0.43010752688172,1982,10,2,2,2,1,1
1,840,8400120187,0.417689682016887,0.43010752688172,1982,1,2,3,3,2,5
1,840,8400120188,0.417689682016887,0.43010752688172,1982,7,3,4,3,1,3
1,840,8400120189,0.417689682016887,0.43010752688172,1982,2,1,1,2,1,3
1,840,8400120190,0.417689682016887,0.43010752688172,1982,1,2,1,2,1,1
1,840,8400120191,0.417689682016887,0.43010752688172,1982,2,1,1,1,2,4
1,840,8400120192,0.417689682016887,0.43010752688172,1982,10,3,3,2,1,2
1,840,8400120193,0.417689682016887,0.43010752688172,1982,6,3,3,3,-2,3
1,840,8400120194,0.417689682016887,0.43010752688172,1982,1,2,4,4,4,1
1,840,8400120195,0.417689682016887,0.43010752688172,1982,7,2,1,1,2,3
1,840,8400120196,0.417689682016887,0.43010752688172,1982,8,3,2,2,1,2
1,840,8400120197,0.417689682016887,0.43010752688172,1982,9,2,2,2,1,2
1,840,8400120198,0.417689682016887,0.43010752688172,1982,5,2,3,2,1,3
1,840,8400120199,0.417689682016887,0.43010752688172,1982,7,2,3,1,1,2
1,840,8400120200,0.417689682016887,0.43010752688172,1982,8,2,2,1,1,1
1,840,8400120201,0.417689682016887,0.43010752688172,1982,10,1,1,1,1,2
1,840,8400120202,0.417689682016887,0.43010752688172,1982,9,1,1,4,1,1
1,840,8400120203,0.417689682016887,0.43010752688172,1982,9,2,2,2,1,2
1,840,8400120204,0.417689682016887,0.43010752688172,1982,8,2,2,2,-2,2
1,840,8400120205,0.417689682016887,0.43010752688172,1982,1,3,4,3,1,5
1,840,8400120206,0.417689682016887,0.43010752688172,1982,4,2,2,2,1,1
1,840,8400120207,0.417689682016887,0.43010752688172,1982,8,2,4,2,1,2
1,840,8400120208,0.417689682016887,0.43010752688172,1982,1,2,1,1,1,1
1,840,8400120209,0.417689682016887,0.43010752688172,1982,8,2,2,2,1,2
1,840,8400120210,0.417689682016887,0.43010752688172,1982,8,4,3,4,1,2
1,840,8400120211,0.417689682016887,0.43010752688172,1982,7,1,3,2,1,1
1,840,8400120212,0.417689682016887,0.43010752688172,1982,1,3,4,4,-2,5
1,840,8400120213,0.417689682016887,0.43010752688172,1982,8,2,3,3,-2,2
1,840,8400120214,0.417689682016887,0.43010752688172,1982,8,1,1,1,1,2
1,840,8400120215,0.417689682016887,0.43010752688172,1982,8,3,3,3,1,3
1,840,8400120216,0.417689682016887,0.43010752688172,1982,5,2,3,2,-2,1
1,840,8400120217,0.417689682016887,0.43010752688172,1982,8,3,1,3,2,1
1,840,8400120218,0.417689682016887,0.43010752688172,1982,3,2,3,1,1,2
1,840,8400120219,0.417689682016887,0.43010752688172,1982,4,1,3,3,1,2
1,840,8400120220,0.417689682016887,0.43010752688172,1982,7,1,2,3,1,4
1,840,8400120221,0.417689682016887,0.43010752688172,1982,3,1,3,1,2,1
1,840,8400120222,0.417689682016887,0.43010752688172,1982,4,2,3,2,2,2
1,840,8400120223,0.417689682016887,0.43010752688172,1982,10,2,2,3,1,1
1,840,8400120224,0.417689682016887,0.43010752688172,1982,10,4,4,4,-2,5
1,840,8400120225,0.417689682016887,0.43010752688172,1982,6,2,2,2,-2,1
1,840,8400120226,0.417689682016887,0.43010752688172,1982,8,3,3,3,1,3
1,840,8400120227,0.417689682016887,0.43010752688172,1982,1,2,3,2,1,3
1,840,8400120228,0.417689682016887,0.43010752688172,1982,9,2,3,3,1,3
1,840,8400120229,0.417689682016887,0.43010752688172,1982,9,2,2,2,1,3
1,840,8400120230,0.417689682016887,0.43010752688172,1982,2,2,3,2,1,1
1,840,8400120231,0.417689682016887,0.43010752688172,1982,7,4,4,3,1,3
1,840,8400120232,0.417689682016887,0.43010752688172,1982,8,3,2,2,2,1
1,840,8400120233,0.417689682016887,0.43010752688172,1982,5,2,2,2,1,1
1,840,8400120234,0.417689682016887,0.43010752688172,1982,7,3,3,1,1,2
1,840,8400120235,0.417689682016887,0.43010752688172,1982,9,1,2,1,1,2
1,840,8400120236,0.417689682016887,0.43010752688172,1982,6,2,2,3,1,3
1,840,8400120237,0.417689682016887,0.43010752688172,1982,7,2,2,2,-2,1
1,840,8400120238,0.417689682016887,0.43010752688172,1982,9,2,3,2,2,3
1,840,8400120239,0.417689682016887,0.43010752688172,1982,9,1,1,2,1,3
1,840,8400120240,0.417689682016887,0.43010752688172,1982,8,3,3,3,1,1
1,840,8400120241,0.417689682016887,0.43010752688172,1982,6,1,2,2,1,1
1,840,8400120242,0.417689682016887,0.43010752688172,1982,8,2,2,2,1,1
1,840,8400120243,0.417689682016887,0.43010752688172,1982,7,2,1,1,2,2
1,840,8400120244,0.696149470028146,0.43010752688172,1982,7,2,3,3,1,2
1,840,8400120245,0.696149470028146,0.43010752688172,1982,5,3,3,3,2,2
1,840,8400120246,0.696149470028146,0.43010752688172,1982,7,2,3,1,1,2
1,840,8400120247,0.696149470028146,0.43010752688172,1982,8,3,3,3,2,3
1,840,8400120248,0.696149470028146,0.43010752688172,1982,6,3,3,1,1,2
1,840,8400120249,0.696149470028146,0.43010752688172,1982,1,1,3,1,1,2
1,840,8400120250,0.696149470028146,0.43010752688172,1982,3,1,4,1,1,2
1,840,8400120251,0.696149470028146,0.43010752688172,1982,7,2,2,2,2,2
1,840,8400120252,0.696149470028146,0.43010752688172,1982,8,1,1,1,1,5
1,840,8400120253,0.696149470028146,0.43010752688172,1982,5,1,3,1,1,1
1,840,8400120254,0.696149470028146,0.43010752688172,1982,1,1,1,1,1,3
1,840,8400120255,0.696149470028146,0.43010752688172,1982,3,1,2,1,-2,2
1,840,8400120256,0.696149470028146,0.43010752688172,1982,5,2,3,1,1,1
1,840,8400120257,0.696149470028146,0.43010752688172,1982,9,1,2,2,1,1
1,840,8400120258,0.696149470028146,0.43010752688172,1982,7,1,1,1,1,1
1,840,8400120259,0.696149470028146,0.43010752688172,1982,9,1,1,1,1,1
